region,region_code,age_band,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cumberland,E06000063,Aged 18 - 24,18556.0,19409.0,20233.0,21114.0,21588.0,22081.0,22428.0,21996.0,21617.0,21528.0,21763.0,22179.0,22070.0,21960.0,21820.0,21212.0,20326.0,19658.0,18954.0,18433.0,18320.0,17730.0,17642.0,17665.0
Cumberland,E06000063,Aged 65 and over,46603.0,47087.0,47605.0,48103.0,48694.0,49182.0,49907.0,50865.0,51805.0,52645.0,53584.0,55529.0,56856.0,58185.0,59087.0,60155.0,60668.0,61437.0,62373.0,62883.0,63687.0,64806.0,66007.0,67351.0
Cumberland,E06000063,All ages,263559.0,264632.0,266609.0,269008.0,270496.0,272315.0,273850.0,274153.0,274005.0,273915.0,274546.0,274285.0,274032.0,274139.0,274195.0,274192.0,273458.0,273256.0,273009.0,272444.0,273788.0,275445.0,278070.0,280495.0
Westmorland and Furness,E06000064,Aged 0 - 15,41646.0,41153.0,40716.0,40393.0,39932.0,39360.0,38962.0,38328.0,37907.0,37136.0,36638.0,36121.0,35745.0,35311.0,35189.0,35062.0,34989.0,34864.0,34840.0,34464.0,34230.0,34139.0,34242.0,34073.0
Westmorland and Furness,E06000064,Aged 16 - 59/64,132904.0,132729.0,133227.0,133789.0,134130.0,133873.0,133526.0,132806.0,132018.0,131124.0,129688.0,128128.0,127022.0,126553.0,126363.0,126048.0,126034.0,126058.0,125406.0,125039.0,125596.0,125450.0,125242.0,125543.0
Westmorland and Furness,E06000064,Aged 16 - 64,139592.0,139513.0,140136.0,140995.0,141562.0,141643.0,141927.0,141581.0,140865.0,140104.0,138650.0,136574.0,135118.0,134512.0,134132.0,133795.0,133864.0,133926.0,133479.0,133390.0,134151.0,134316.0,134444.0,134967.0
Westmorland and Furness,E06000064,Aged 18 - 24,14035.0,13978.0,14303.0,14612.0,14844.0,14948.0,15430.0,15425.0,15612.0,15760.0,15665.0,15763.0,15673.0,15748.0,15795.0,15503.0,15055.0,14921.0,14474.0,14391.0,14347.0,14240.0,14278.0,14321.0
Westmorland and Furness,E06000064,Aged 65 and over,42998.0,43383.0,43868.0,44522.0,45050.0,45495.0,46040.0,46854.0,48009.0,49010.0,49983.0,51855.0,53185.0,54341.0,55202.0,55897.0,56382.0,56895.0,57843.0,58141.0,58560.0,59277.0,59960.0,61145.0
Westmorland and Furness,E06000064,All ages,224236.0,224049.0,224720.0,225910.0,226544.0,226498.0,226929.0,226763.0,226781.0,226250.0,225271.0,224550.0,224048.0,224164.0,224523.0,224754.0,225235.0,225685.0,226162.0,225995.0,226941.0,227732.0,228646.0,230185.0
North Yorkshire,E06000065,Aged 0 - 15,109411.0,109502.0,109194.0,108890.0,108032.0,106767.0,105642.0,104652.0,103790.0,103460.0,103484.0,103112.0,102679.0,101861.0,101415.0,101386.0,101358.0,100984.0,100235.0,99199.0,99156.0,100307.0,100517.0,100546.0
North Yorkshire,E06000065,Aged 16 - 59/64,340424.0,341644.0,342889.0,345062.0,347494.0,350081.0,351781.0,352875.0,351665.0,351492.0,350832.0,349853.0,347512.0,344565.0,342531.0,341890.0,340792.0,338868.0,338714.0,337786.0,341240.0,341265.0,341772.0,343694.0
North Yorkshire,E06000065,Aged 16 - 64,356844.0,358269.0,359952.0,362612.0,365884.0,369385.0,372791.0,374924.0,374166.0,373920.0,373401.0,371232.0,368250.0,365000.0,362773.0,362230.0,361460.0,360012.0,360377.0,360113.0,364455.0,365407.0,366917.0,369521.0
North Yorkshire,E06000065,Aged 18 - 24,36877.0,37537.0,38161.0,38579.0,39622.0,40876.0,42522.0,43925.0,45178.0,46021.0,46408.0,46403.0,44990.0,43752.0,42321.0,41022.0,39034.0,37900.0,37949.0,37556.0,38465.0,37810.0,37337.0,38268.0
North Yorkshire,E06000065,Aged 65 and over,103839.0,105415.0,106984.0,108457.0,110085.0,111147.0,112814.0,115403.0,118440.0,121648.0,124321.0,129619.0,133222.0,136811.0,139523.0,142154.0,144473.0,146739.0,150048.0,151587.0,155016.0,158341.0,161412.0,165203.0
North Yorkshire,E06000065,All ages,570094.0,573186.0,576130.0,579959.0,584001.0,587299.0,591247.0,594979.0,596396.0,599028.0,601206.0,603963.0,604151.0,603672.0,603711.0,605770.0,607291.0,607735.0,610660.0,610899.0,618627.0,624055.0,628846.0,635270.0
Somerset,E06000066,Aged 0 - 15,96988.0,97315.0,97601.0,97324.0,96526.0,95574.0,95093.0,94838.0,94746.0,94309.0,94457.0,94887.0,95015.0,95473.0,95892.0,96476.0,96916.0,97453.0,97122.0,96400.0,96415.0,97549.0,98560.0,98711.0
Somerset,E06000066,Aged 16 - 59/64,291164.0,293706.0,295416.0,297913.0,300618.0,302882.0,305073.0,305522.0,304375.0,304120.0,304503.0,304318.0,304768.0,305654.0,306920.0,309327.0,310056.0,310000.0,310241.0,310261.0,313732.0,313964.0,315866.0,318076.0
Somerset,E06000066,Aged 16 - 64,304838.0,307724.0,310135.0,313298.0,316810.0,319849.0,323527.0,324842.0,323992.0,323874.0,324400.0,323510.0,323347.0,324097.0,325220.0,327615.0,328449.0,328721.0,329161.0,329404.0,333847.0,334691.0,337264.0,340037.0
Somerset,E06000066,Aged 18 - 24,32827.0,33548.0,33990.0,34557.0,35409.0,36423.0,38175.0,39306.0,39932.0,40458.0,40480.0,40551.0,40420.0,40080.0,39480.0,39555.0,38875.0,38228.0,37040.0,36398.0,37117.0,35878.0,35501.0,35913.0
Somerset,E06000066,Aged 65 and over,96881.0,98093.0,99054.0,100037.0,101002.0,101829.0,103530.0,105988.0,107854.0,110426.0,112724.0,117445.0,121103.0,124742.0,127680.0,130715.0,133530.0,135985.0,138704.0,140506.0,142838.0,145109.0,147138.0,149580.0
Somerset,E06000066,All ages,498707.0,503132.0,506790.0,510659.0,514338.0,517252.0,522150.0,525668.0,526592.0,528609.0,531581.0,535842.0,539465.0,544312.0,548792.0,554806.0,558895.0,562159.0,564987.0,566310.0,573100.0,577349.0,582962.0,588328.0
Bolton,E08000001,Aged 0 - 15,56695.0,56342.0,56342.0,56162.0,55958.0,55913.0,55956.0,56117.0,56578.0,56870.0,57185.0,58097.0,58714.0,59253.0,60135.0,61129.0,62430.0,63003.0,63834.0,63865.0,63539.0,64604.0,65977.0,67099.0
Bolton,E08000001,Aged 16 - 59/64,159245.0,160625.0,161628.0,162241.0,162795.0,164274.0,164907.0,165824.0,166922.0,167774.0,168747.0,169216.0,169478.0,169598.0,169913.0,170569.0,170888.0,171434.0,172906.0,173233.0,173449.0,175518.0,179254.0,181859.0
Bolton,E08000001,Aged 16 - 64,165659.0,167138.0,168357.0,169085.0,169716.0,171384.0,172635.0,173927.0,175203.0,176244.0,177266.0,177230.0,177197.0,177107.0,177335.0,178027.0,178534.0,179158.0,180808.0,181271.0,181627.0,183858.0,187716.0,190630.0
Bolton,E08000001,Aged 18 - 24,20928.0,21461.0,22038.0,22343.0,22285.0,22906.0,23384.0,24249.0,24640.0,24871.0,24986.0,25267.0,24686.0,24227.0,23636.0,23429.0,23062.0,22968.0,23248.0,23009.0,23394.0,23693.0,24313.0,24888.0
Bolton,E08000001,Aged 65 and over,38948.0,38887.0,39115.0,39264.0,39342.0,39519.0,39728.0,40453.0,41268.0,42054.0,42845.0,44411.0,45718.0,46852.0,47502.0,48097.0,48720.0,49433.0,50246.0,50576.0,51003.0,51495.0,51882.0,52356.0
Bolton,E08000001,All ages,261302.0,262367.0,263814.0,264511.0,265016.0,266816.0,268319.0,270497.0,273049.0,275168.0,277296.0,279738.0,281629.0,283212.0,284972.0,287253.0,289684.0,291594.0,294888.0,295712.0,296169.0,299957.0,305575.0,310085.0
Bury,E08000002,Aged 0 - 15,38863.0,38492.0,38101.0,37747.0,37442.0,37135.0,37102.0,36806.0,36937.0,36920.0,37138.0,37585.0,37779.0,38163.0,38434.0,38888.0,39353.0,39452.0,39550.0,39229.0,38848.0,38948.0,39321.0,39550.0
Bury,E08000002,Aged 16 - 59/64,110448.0,111093.0,111526.0,111253.0,111129.0,111943.0,112257.0,112254.0,112403.0,112729.0,112621.0,112447.0,112071.0,112161.0,112246.0,112598.0,113086.0,113430.0,113660.0,113496.0,113725.0,114449.0,115297.0,116698.0
Bury,E08000002,Aged 16 - 64,115066.0,115650.0,116163.0,116028.0,116030.0,116921.0,117701.0,117958.0,118213.0,118586.0,118477.0,117997.0,117463.0,117435.0,117428.0,117860.0,118288.0,118648.0,118976.0,118995.0,119381.0,120330.0,121301.0,122871.0
Bury,E08000002,Aged 18 - 24,12853.0,13236.0,13639.0,13764.0,13976.0,14238.0,14638.0,14847.0,15002.0,15184.0,15084.0,14950.0,14674.0,14493.0,13964.0,13762.0,13480.0,13358.0,13249.0,13312.0,13573.0,13765.0,14108.0,14449.0
Bury,E08000002,Aged 65 and over,26726.0,26942.0,27141.0,27224.0,27556.0,27753.0,27910.0,28236.0,28735.0,29249.0,29807.0,31050.0,31851.0,32808.0,33392.0,33722.0,34255.0,34800.0,35237.0,35380.0,35637.0,35768.0,36097.0,36500.0
Bury,E08000002,All ages,180655.0,181084.0,181405.0,180999.0,181028.0,181809.0,182713.0,183000.0,183885.0,184755.0,185422.0,186632.0,187093.0,188406.0,189254.0,190470.0,191896.0,192900.0,193763.0,193604.0,193866.0,195046.0,196719.0,198921.0
Manchester,E08000003,Aged 0 - 15,86800.0,86294.0,86283.0,85912.0,86960.0,88047.0,89229.0,90941.0,92635.0,95079.0,97728.0,100097.0,102513.0,104987.0,107911.0,111050.0,112696.0,113641.0,114528.0,114637.0,113657.0,115181.0,116246.0,116876.0
Manchester,E08000003,Aged 16 - 59/64,272375.0,279338.0,288740.0,298490.0,309223.0,317174.0,323355.0,328969.0,334091.0,340770.0,348670.0,349605.0,350568.0,352255.0,356926.0,363225.0,364438.0,366472.0,369908.0,370450.0,373568.0,389188.0,399392.0,405900.0
Manchester,E08000003,Aged 16 - 64,280711.0,287400.0,296698.0,306327.0,316978.0,324944.0,331518.0,337423.0,342691.0,349497.0,357549.0,358365.0,359319.0,361010.0,365771.0,372283.0,373765.0,376098.0,379939.0,380929.0,384367.0,400294.0,410875.0,417700.0
Manchester,E08000003,Aged 18 - 24,64131.0,67558.0,72239.0,77286.0,81036.0,83509.0,84538.0,84339.0,84039.0,85377.0,87202.0,84686.0,81237.0,79836.0,80467.0,81674.0,82164.0,82328.0,81901.0,80242.0,82233.0,92557.0,95815.0,99367.0
Manchester,E08000003,Aged 65 and over,55404.0,54527.0,53746.0,52686.0,51807.0,50758.0,49791.0,49044.0,48458.0,48022.0,47625.0,48407.0,48951.0,49363.0,49639.0,50113.0,50500.0,50936.0,51480.0,51774.0,52606.0,53628.0,54181.0,55094.0
Manchester,E08000003,All ages,422915.0,428221.0,436727.0,444925.0,455745.0,463749.0,470538.0,477408.0,483784.0,492598.0,502902.0,506869.0,510783.0,515360.0,523321.0,533446.0,536961.0,540675.0,545947.0,547340.0,550630.0,569103.0,581302.0,589670.0
Oldham,E08000004,Aged 0 - 15,49955.0,49722.0,49632.0,49652.0,49680.0,49708.0,49648.0,49945.0,49958.0,50207.0,50368.0,50720.0,51325.0,52362.0,53319.0,54002.0,54579.0,55177.0,55518.0,55262.0,54750.0,55383.0,55962.0,56659.0
Oldham,E08000004,Aged 16 - 59/64,132120.0,132265.0,132211.0,132353.0,132390.0,133061.0,133263.0,133657.0,134142.0,134283.0,135027.0,134865.0,135222.0,136000.0,137105.0,138210.0,139249.0,140790.0,142018.0,142054.0,142067.0,143774.0,145993.0,148329.0
Oldham,E08000004,Aged 16 - 64,137495.0,137654.0,137681.0,137954.0,138126.0,138884.0,139499.0,140146.0,140620.0,140871.0,141638.0,141064.0,141229.0,141999.0,142990.0,144176.0,145287.0,146813.0,148113.0,148352.0,148432.0,150431.0,152787.0,155339.0
Oldham,E08000004,Aged 18 - 24,17141.0,17631.0,18273.0,18719.0,18933.0,19505.0,19962.0,20263.0,20394.0,20230.0,20421.0,20114.0,19811.0,19585.0,19383.0,19289.0,19468.0,19671.0,20045.0,19943.0,20123.0,20487.0,21034.0,21468.0
Oldham,E08000004,Aged 65 and over,31087.0,31079.0,31177.0,31382.0,31482.0,31441.0,31576.0,31816.0,32233.0,32729.0,33151.0,34273.0,35312.0,35987.0,36384.0,36843.0,37295.0,37933.0,38446.0,38567.0,38821.0,39071.0,39220.0,39562.0
Oldham,E08000004,All ages,218537.0,218455.0,218490.0,218988.0,219288.0,220033.0,220723.0,221907.0,222811.0,223807.0,225157.0,226057.0,227866.0,230348.0,232693.0,235021.0,237161.0,239923.0,242077.0,242181.0,242003.0,244885.0,247969.0,251560.0
Rochdale,E08000005,Aged 0 - 15,46764.0,46487.0,46254.0,45706.0,45415.0,45125.0,44898.0,44964.0,44842.0,44851.0,44758.0,44860.0,44919.0,45123.0,45550.0,46356.0,47399.0,47893.0,48514.0,48756.0,48809.0,49647.0,50495.0,51478.0
Rochdale,E08000005,Aged 16 - 59/64,125607.0,126037.0,127040.0,127170.0,127309.0,128148.0,128372.0,129022.0,129224.0,129133.0,129934.0,129424.0,128815.0,128944.0,129073.0,129343.0,129899.0,130253.0,130943.0,131249.0,131809.0,133938.0,136036.0,138750.0
Rochdale,E08000005,Aged 16 - 64,130233.0,130732.0,131826.0,132064.0,132345.0,133343.0,134058.0,134971.0,135295.0,135312.0,136135.0,135313.0,134653.0,134772.0,134908.0,135280.0,135926.0,136368.0,137141.0,137574.0,138256.0,140517.0,142693.0,145513.0
Rochdale,E08000005,Aged 18 - 24,16292.0,16762.0,17347.0,17637.0,17883.0,18439.0,18809.0,19102.0,19278.0,19310.0,19556.0,19310.0,18804.0,18651.0,18199.0,17748.0,17459.0,17231.0,17161.0,16814.0,17075.0,17508.0,17824.0,18355.0
Rochdale,E08000005,Aged 65 and over,29443.0,29478.0,29448.0,29516.0,29440.0,29377.0,29437.0,29731.0,30111.0,30595.0,31036.0,32172.0,32931.0,33567.0,34102.0,34615.0,35167.0,35708.0,36387.0,36694.0,37062.0,37551.0,38029.0,38570.0
Rochdale,E08000005,All ages,206440.0,206697.0,207528.0,207286.0,207200.0,207845.0,208393.0,209666.0,210248.0,210758.0,211929.0,212345.0,212503.0,213462.0,214560.0,216251.0,218492.0,219969.0,222042.0,223024.0,224127.0,227715.0,231217.0,235561.0
Salford,E08000006,Aged 0 - 15,43966.0,42779.0,42423.0,42114.0,42038.0,42281.0,42449.0,43088.0,43682.0,44423.0,45211.0,45989.0,46694.0,47484.0,48482.0,49662.0,50440.0,51408.0,52085.0,52624.0,53011.0,54618.0,55758.0,57023.0
Salford,E08000006,Aged 16 - 59/64,132542.0,133615.0,135345.0,136677.0,138593.0,140936.0,142063.0,144514.0,146206.0,148195.0,149872.0,151490.0,152747.0,154527.0,157602.0,160808.0,163309.0,166207.0,169493.0,171353.0,175499.0,182747.0,188419.0,193805.0
Salford,E08000006,Aged 16 - 64,137914.0,138876.0,140630.0,141944.0,143834.0,146236.0,147746.0,150433.0,152157.0,154214.0,155955.0,157152.0,158206.0,159956.0,162932.0,166122.0,168802.0,171908.0,175404.0,177509.0,181815.0,189126.0,194897.0,200381.0
Salford,E08000006,Aged 18 - 24,21326.0,22450.0,24017.0,25473.0,26190.0,26741.0,26402.0,26412.0,25868.0,26143.0,26099.0,26291.0,25995.0,25928.0,26602.0,26994.0,27340.0,27593.0,28451.0,28252.0,29597.0,31638.0,33264.0,34185.0
Salford,E08000006,Aged 65 and over,35098.0,34655.0,34259.0,33863.0,33664.0,33414.0,33273.0,33261.0,33109.0,33200.0,33321.0,34280.0,34818.0,35162.0,35528.0,35778.0,35848.0,35908.0,36122.0,35957.0,36040.0,36300.0,36523.0,36944.0
Salford,E08000006,All ages,216978.0,216310.0,217312.0,217921.0,219536.0,221931.0,223468.0,226782.0,228948.0,231837.0,234487.0,237421.0,239718.0,242602.0,246942.0,251562.0,255090.0,259224.0,263611.0,266090.0,270866.0,280044.0,287178.0,294348.0
Stockport,E08000007,Aged 0 - 15,57694.0,56871.0,56043.0,55321.0,54591.0,53828.0,53421.0,53044.0,53161.0,53194.0,53420.0,53600.0,53618.0,54017.0,54556.0,54944.0,55360.0,55553.0,55808.0,55839.0,55849.0,56714.0,57331.0,57604.0
Stockport,E08000007,Aged 16 - 59/64,172201.0,171858.0,171892.0,171636.0,170792.0,170509.0,170415.0,170363.0,170187.0,169645.0,169322.0,168624.0,168433.0,168472.0,169133.0,169716.0,169642.0,169534.0,169982.0,170124.0,170669.0,171033.0,172998.0,175523.0
Stockport,E08000007,Aged 16 - 64,179745.0,179347.0,179395.0,179281.0,178547.0,178502.0,179053.0,179342.0,179268.0,178818.0,178438.0,177144.0,176732.0,176680.0,177274.0,177921.0,178013.0,178083.0,178678.0,179107.0,179815.0,180504.0,182500.0,185090.0
Stockport,E08000007,Aged 18 - 24,19220.0,19562.0,20067.0,20202.0,20292.0,20613.0,20771.0,21094.0,21534.0,21493.0,21473.0,21269.0,20892.0,20425.0,20184.0,19660.0,18738.0,18551.0,18504.0,18312.0,18502.0,18004.0,18079.0,18381.0
Stockport,E08000007,Aged 65 and over,47118.0,47284.0,47494.0,47766.0,48057.0,48168.0,48479.0,49091.0,49834.0,50602.0,51395.0,53209.0,54466.0,55570.0,56380.0,57014.0,57532.0,57995.0,58686.0,58905.0,59604.0,60168.0,60495.0,61235.0
Stockport,E08000007,All ages,284557.0,283502.0,282932.0,282368.0,281195.0,280498.0,280953.0,281477.0,282263.0,282614.0,283253.0,283953.0,284816.0,286267.0,288210.0,289879.0,290905.0,291631.0,293172.0,293851.0,295268.0,297386.0,300326.0,303929.0
Tameside,E08000008,Aged 0 - 15,45450.0,45034.0,44402.0,43758.0,43070.0,42682.0,42331.0,42363.0,42455.0,42700.0,42747.0,42997.0,43268.0,43653.0,44060.0,44551.0,44996.0,45570.0,45893.0,45977.0,45867.0,46188.0,46457.0,46800.0
Tameside,E08000008,Aged 16 - 59/64,130433.0,131047.0,131683.0,132299.0,132564.0,133562.0,133858.0,134623.0,134986.0,135349.0,135553.0,135042.0,134860.0,134665.0,135040.0,135823.0,135968.0,136642.0,137283.0,137584.0,137678.0,138868.0,140787.0,143190.0
Tameside,E08000008,Aged 16 - 64,135780.0,136421.0,137121.0,137880.0,138230.0,139341.0,140130.0,141147.0,141661.0,142114.0,142455.0,141473.0,141126.0,140838.0,141128.0,141871.0,142120.0,142930.0,143749.0,144267.0,144650.0,146076.0,148173.0,150674.0
Tameside,E08000008,Aged 18 - 24,16075.0,16496.0,17161.0,17645.0,17946.0,18384.0,18708.0,19070.0,19298.0,19345.0,19266.0,18883.0,18714.0,18139.0,17866.0,17443.0,17044.0,16810.0,16616.0,16482.0,16534.0,16479.0,16888.0,17181.0
Tameside,E08000008,Aged 65 and over,31857.0,31756.0,31947.0,32029.0,32174.0,32164.0,32289.0,32850.0,33301.0,33960.0,34525.0,35987.0,37052.0,37873.0,38454.0,39058.0,39576.0,39935.0,40310.0,40277.0,40703.0,41054.0,41512.0,42169.0
Tameside,E08000008,All ages,213087.0,213211.0,213470.0,213667.0,213474.0,214187.0,214750.0,216360.0,217417.0,218774.0,219727.0,220457.0,221446.0,222364.0,223642.0,225480.0,226692.0,228435.0,229952.0,230521.0,231220.0,233318.0,236142.0,239643.0
Trafford,E08000009,Aged 0 - 15,42429.0,42414.0,42785.0,42849.0,43220.0,43449.0,43662.0,43977.0,44664.0,45163.0,45893.0,46470.0,46956.0,47344.0,47753.0,48387.0,49080.0,49342.0,49280.0,49224.0,48844.0,49597.0,50037.0,50230.0
Trafford,E08000009,Aged 16 - 59/64,128316.0,129245.0,130629.0,131371.0,132079.0,133782.0,135075.0,135766.0,136672.0,137661.0,138291.0,138349.0,138940.0,139338.0,139224.0,139233.0,139320.0,139486.0,139522.0,139088.0,138621.0,138916.0,139803.0,141155.0
Trafford,E08000009,Aged 16 - 64,133633.0,134474.0,135815.0,136657.0,137443.0,139294.0,141047.0,141941.0,142873.0,143999.0,144731.0,144543.0,144993.0,145327.0,145182.0,145186.0,145380.0,145677.0,145853.0,145509.0,145273.0,145713.0,146769.0,148280.0
Trafford,E08000009,Aged 18 - 24,15069.0,15315.0,15766.0,15782.0,15757.0,16126.0,16331.0,16499.0,16654.0,16823.0,16793.0,16707.0,16460.0,16501.0,15988.0,15490.0,15056.0,14800.0,14863.0,14938.0,15374.0,15235.0,15657.0,16025.0
Trafford,E08000009,Aged 65 and over,34110.0,34174.0,34431.0,34623.0,34767.0,34626.0,34650.0,35021.0,35528.0,36072.0,36467.0,37499.0,38418.0,39128.0,39569.0,40137.0,40457.0,40604.0,40988.0,41204.0,41469.0,41846.0,42170.0,42515.0
Trafford,E08000009,All ages,210172.0,211062.0,213031.0,214129.0,215430.0,217369.0,219359.0,220939.0,223065.0,225234.0,227091.0,228512.0,230367.0,231799.0,232504.0,233710.0,234917.0,235623.0,236121.0,235937.0,235586.0,237156.0,238976.0,241025.0
Wigan,E08000010,Aged 0 - 15,61685.0,61236.0,60806.0,60419.0,60123.0,59834.0,59401.0,59508.0,59659.0,59663.0,59917.0,59621.0,59531.0,59844.0,59767.0,59852.0,59951.0,60204.0,60624.0,60675.0,60528.0,61549.0,62863.0,63639.0
Wigan,E08000010,Aged 16 - 59/64,188335.0,189120.0,190208.0,190864.0,191394.0,192677.0,192983.0,193842.0,194498.0,195129.0,195587.0,194189.0,193588.0,192969.0,192730.0,192242.0,192374.0,192749.0,193540.0,194144.0,195227.0,197887.0,201183.0,203777.0
Wigan,E08000010,Aged 16 - 64,196289.0,197282.0,198690.0,199604.0,200410.0,202007.0,203012.0,204223.0,205095.0,205758.0,206164.0,204020.0,202949.0,202117.0,201658.0,201253.0,201524.0,201996.0,202981.0,203920.0,205285.0,208304.0,211831.0,214796.0
Wigan,E08000010,Aged 18 - 24,23104.0,23499.0,24358.0,24719.0,25009.0,25501.0,26048.0,26533.0,26790.0,26946.0,26853.0,26470.0,26171.0,25832.0,25573.0,24516.0,23847.0,23554.0,23445.0,23334.0,23333.0,23470.0,23779.0,23860.0
Wigan,E08000010,Aged 65 and over,43479.0,43787.0,44350.0,44935.0,45610.0,46182.0,46990.0,48240.0,49609.0,50875.0,52041.0,54468.0,56257.0,58114.0,59439.0,60389.0,61010.0,61704.0,62781.0,63255.0,63983.0,64822.0,65514.0,66487.0
Wigan,E08000010,All ages,301453.0,302305.0,303846.0,304958.0,306143.0,308023.0,309403.0,311971.0,314363.0,316296.0,318122.0,318109.0,318737.0,320075.0,320864.0,321494.0,322485.0,323904.0,326386.0,327850.0,329796.0,334675.0,340208.0,344922.0
Knowsley,E08000011,Aged 0 - 15,34362.0,33490.0,32851.0,32192.0,31629.0,31166.0,30547.0,30010.0,29471.0,28910.0,28591.0,28517.0,28378.0,28239.0,28511.0,28723.0,28978.0,29589.0,29755.0,30234.0,30297.0,31043.0,31662.0,32267.0
Knowsley,E08000011,Aged 16 - 59/64,90740.0,90714.0,90667.0,90730.0,90969.0,91291.0,91105.0,91110.0,90725.0,90418.0,89972.0,89825.0,89757.0,89745.0,89891.0,89958.0,89863.0,90245.0,91156.0,91785.0,92812.0,93675.0,94764.0,96236.0
Knowsley,E08000011,Aged 16 - 64,94517.0,94383.0,94182.0,94239.0,94448.0,94838.0,94866.0,95015.0,94700.0,94518.0,94219.0,94061.0,94022.0,94099.0,94354.0,94446.0,94620.0,95163.0,96226.0,97023.0,98241.0,99252.0,100438.0,102138.0
Knowsley,E08000011,Aged 18 - 24,11899.0,12450.0,13058.0,13446.0,13684.0,13852.0,14035.0,14157.0,14026.0,13999.0,13862.0,13826.0,13660.0,13549.0,13287.0,13017.0,12469.0,12340.0,12165.0,11737.0,11673.0,11412.0,11590.0,11729.0
Knowsley,E08000011,Aged 65 and over,22359.0,22633.0,22762.0,22785.0,22823.0,22784.0,22775.0,22797.0,22899.0,22970.0,23093.0,23649.0,23970.0,24224.0,24435.0,24759.0,24969.0,25290.0,25812.0,26151.0,26440.0,26932.0,27572.0,28160.0
Knowsley,E08000011,All ages,151238.0,150506.0,149795.0,149216.0,148900.0,148788.0,148188.0,147822.0,147070.0,146398.0,145903.0,146227.0,146370.0,146562.0,147300.0,147928.0,148567.0,150042.0,151793.0,153408.0,154978.0,157227.0,159672.0,162565.0
Liverpool,E08000012,Aged 0 - 15,88076.0,86570.0,85158.0,83289.0,82302.0,80982.0,79499.0,78541.0,78264.0,78109.0,77990.0,78255.0,78366.0,78809.0,79716.0,80941.0,82274.0,83475.0,83945.0,83677.0,83164.0,84257.0,85970.0,87288.0
Liverpool,E08000012,Aged 16 - 59/64,276032.0,280234.0,283475.0,288897.0,294309.0,296709.0,298282.0,299818.0,302628.0,306124.0,309800.0,307891.0,307433.0,305733.0,308285.0,311214.0,313103.0,314410.0,313709.0,311771.0,312568.0,318884.0,325324.0,328497.0
Liverpool,E08000012,Aged 16 - 64,286653.0,290519.0,293589.0,298787.0,304034.0,306542.0,308949.0,310973.0,314111.0,318076.0,321952.0,319759.0,319179.0,317675.0,320286.0,323590.0,325886.0,327589.0,327213.0,325766.0,326957.0,333603.0,340406.0,343641.0
