region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLD73,productivity_gbp_per_job,2035,73243.0997603481,59636.670945685,91323.20564190997,31686.534696224968
TLD73,productivity_gbp_per_job,2036,74289.93920787744,60459.31176038512,92823.13901646342,32363.8272560783
TLD73,productivity_gbp_per_job,2037,74924.8540214104,60545.36525091835,95222.56266443008,34677.19741351173
TLD73,productivity_gbp_per_job,2038,75772.0716654009,61500.79230634581,96779.27726778724,35278.484961441434
TLD73,productivity_gbp_per_job,2039,76668.08676772144,61260.46193023185,100412.90716435664,39152.44523412479
TLD73,productivity_gbp_per_job,2040,77707.0588826286,61661.50013216789,102963.50547883516,41302.00534666727
TLD73,productivity_gbp_per_job,2041,79003.70240589054,62582.4214390843,105106.05830883131,42523.63686974702
TLD73,productivity_gbp_per_job,2042,79664.1454721734,64417.90068607836,102877.30750336693,38459.40681728857
TLD73,productivity_gbp_per_job,2043,80655.21122825774,63362.92652089129,108780.7938619361,45417.8673410448
TLD73,productivity_gbp_per_job,2044,81570.22892338032,63965.88635260408,108447.20360092235,44481.31724831827
TLD73,productivity_gbp_per_job,2045,81955.198045395,63970.18791023495,112770.81054516029,48800.62263492534
TLD73,productivity_gbp_per_job,2046,83622.41691574888,64474.8966251986,114596.26803330686,50121.37140810826
TLD73,productivity_gbp_per_job,2047,85054.51347964606,64574.747846239545,123850.28247455461,59275.534628315065
TLD73,productivity_gbp_per_job,2048,87321.85775427459,67020.70778921846,121001.53589751806,53980.828108299596
TLD73,productivity_gbp_per_job,2049,88887.47446849651,67391.64910353915,128193.44558441,60801.79648087085
TLD73,productivity_gbp_per_job,2050,88669.01597384695,69675.52841178693,121911.05535781763,52235.5269460307
TLD73,unemployment_rate_pct,2024,3.877908531214166,0.6072964539515038,7.402708939843658,6.795412485892154
TLD73,unemployment_rate_pct,2025,3.825264021921379,0.0,8.39071278102973,8.39071278102973
TLD73,unemployment_rate_pct,2026,3.7722003281587972,0.0,9.637669427373742,9.637669427373742
TLD73,unemployment_rate_pct,2027,3.718801286820379,0.0,10.268768766856459,10.268768766856459
TLD73,unemployment_rate_pct,2028,3.6651339674212915,0.0,10.917145950321757,10.917145950321757
TLD73,unemployment_rate_pct,2029,3.611252025573668,0.0,11.8617874730383,11.8617874730383
TLD73,unemployment_rate_pct,2030,3.557198385767217,0.0,12.436835366362065,12.436835366362065
TLD73,unemployment_rate_pct,2031,3.503007387593703,0.0,12.598986692289325,12.598986692289325
TLD73,unemployment_rate_pct,2032,3.4487065027265396,0.0,12.902589538578592,12.902589538578592
TLD73,unemployment_rate_pct,2033,3.394317708504455,0.0,13.58841616482098,13.58841616482098
TLD73,unemployment_rate_pct,2034,3.339858586798435,0.0,14.436556689480403,14.436556689480403
